STATE,ZIP,COUNTYNAME,,STCOUNTYFP,CLASSFP
NY,13244,Onondaga County,,36067,H1
NY,13158,Onondaga County,,36067,H1
NY,13031,Onondaga County,,36067,H1
NY,13020,Onondaga County,,36067,H1
NY,13066,Onondaga County,,36067,H1
NY,13090,Onondaga County,,36067,H1
NY,13078,Onondaga County,,36067,H1
NY,13202,Onondaga County,,36067,H1
NY,13135,Onondaga County,,36067,H1
NY,13205,Onondaga County,,36067,H1
NY,13207,Onondaga County,,36067,H1
NY,13120,Onondaga County,,36067,H1
NY,13069,Onondaga County,,36067,H1
NY,13035,Onondaga County,,36067,H1
NY,13077,Onondaga County,,36067,H1
NY,13052,Onondaga County,,36067,H1
NY,13057,Onondaga County,,36067,H1
NY,13214,Onondaga County,,36067,H1
NY,13063,Onondaga County,,36067,H1
NY,13159,Onondaga County,,36067,H1
NY,13217,Onondaga County,,36067,H1
NY,13037,Onondaga County,,36067,H1
NY,13141,Onondaga County,,36067,H1
NY,13021,Onondaga County,,36067,H1
NY,13290,Onondaga County,,36067,H1
NY,13261,Onondaga County,,36067,H1
NY,13119,Onondaga County,,36067,H1
NY,13104,Onondaga County,,36067,H1
NY,13164,Onondaga County,,36067,H1
NY,13112,Onondaga County,,36067,H1
NY,13208,Onondaga County,,36067,H1
NY,13218,Onondaga County,,36067,H1
NY,13201,Onondaga County,,36067,H1
NY,13033,Onondaga County,,36067,H1
NY,13235,Onondaga County,,36067,H1
NY,13138,Onondaga County,,36067,H1
NY,13027,Onondaga County,,36067,H1
NY,13110,Onondaga County,,36067,H1
NY,13211,Onondaga County,,36067,H1
NY,13204,Onondaga County,,36067,H1
NY,13060,Onondaga County,,36067,H1
NY,13051,Onondaga County,,36067,H1
NY,13039,Onondaga County,,36067,H1
NY,13088,Onondaga County,,36067,H1
NY,13084,Onondaga County,,36067,H1
NY,13212,Onondaga County,,36067,H1
NY,13082,Onondaga County,,36067,H1
NY,13122,Onondaga County,,36067,H1
NY,13252,Onondaga County,,36067,H1
NY,13225,Onondaga County,,36067,H1
NY,13080,Onondaga County,,36067,H1
NY,13116,Onondaga County,,36067,H1
NY,13206,Onondaga County,,36067,H1
NY,13215,Onondaga County,,36067,H1
NY,13030,Onondaga County,,36067,H1
NY,13089,Onondaga County,,36067,H1
NY,13153,Onondaga County,,36067,H1
NY,13137,Onondaga County,,36067,H1
NY,14424,Ontario County,,36069,H1
NY,14456,Ontario County,,36069,H1
NY,14472,Ontario County,,36069,H1
NY,14485,Ontario County,,36069,H1
NY,14432,Ontario County,,36069,H1
NY,14466,Ontario County,,36069,H1
NY,14471,Ontario County,,36069,H1
NY,14561,Ontario County,,36069,H1
NY,14534,Ontario County,,36069,H1
NY,14487,Ontario County,,36069,H1
NY,14461,Ontario County,,36069,H1
NY,14532,Ontario County,,36069,H1
NY,14513,Ontario County,,36069,H1
NY,14544,Ontario County,,36069,H1
NY,14453,Ontario County,,36069,H1
NY,14560,Ontario County,,36069,H1
NY,14522,Ontario County,,36069,H1
NY,14475,Ontario County,,36069,H1
NY,14504,Ontario County,,36069,H1
NY,14489,Ontario County,,36069,H1
NY,14425,Ontario County,,36069,H1
NY,14548,Ontario County,,36069,H1
NY,14463,Ontario County,,36069,H1
NY,14547,Ontario County,,36069,H1
NY,14564,Ontario County,,36069,H1
NY,14469,Ontario County,,36069,H1
NY,14512,Ontario County,,36069,H1
NY,14537,Ontario County,,36069,H1
NY,14585,Ontario County,,36069,H1
NY,14518,Ontario County,,36069,H1
NY,10924,Orange County,,36071,H1
NY,10963,Orange County,,36071,H1
NY,12589,Orange County,,36071,H1
NY,10979,Orange County,,36071,H1
NY,10973,Orange County,,36071,H1
NY,10914,Orange County,,36071,H1
NY,12555,Orange County,,36071,H1
NY,10930,Orange County,,36071,H1
NY,10996,Orange County,,36071,H1
NY,12549,Orange County,,36071,H1
NY,12575,Orange County,,36071,H1
NY,10985,Orange County,,36071,H1
NY,10975,Orange County,,36071,H1
NY,12542,Orange County,,36071,H1
NY,10959,Orange County,,36071,H1
NY,10940,Orange County,,36071,H1
NY,10921,Orange County,,36071,H1
NY,10987,Orange County,,36071,H1
NY,12520,Orange County,,36071,H1
NY,12746,Orange County,,36071,H1
NY,12785,Orange County,,36071,H1
NY,10932,Orange County,,36071,H1
NY,10928,Orange County,,36071,H1
NY,10941,Orange County,,36071,H1
NY,12550,Orange County,,36071,H1
NY,10933,Orange County,,36071,H1
NY,10916,Orange County,,36071,H1
NY,10918,Orange County,,36071,H1
NY,10998,Orange County,,36071,H1
NY,10990,Orange County,,36071,H1
NY,10981,Orange County,,36071,H1
NY,12577,Orange County,,36071,H1
NY,12552,Orange County,,36071,H1
NY,12729,Orange County,,36071,H1
NY,10926,Orange County,,36071,H1
NY,10910,Orange County,,36071,H1
NY,10917,Orange County,,36071,H1
NY,10992,Orange County,,36071,H1
NY,12518,Orange County,,36071,H1
NY,10958,Orange County,,36071,H1
NY,12543,Orange County,,36071,H1
NY,12771,Orange County,,36071,H1
NY,12584,Orange County,,36071,H1
NY,12721,Orange County,,36071,H1
NY,10988,Orange County,,36071,H1
NY,12754,Orange County,,36071,H1
NY,10925,Orange County,,36071,H1
NY,10950,Orange County,,36071,H1
NY,12553,Orange County,,36071,H1
NY,12551,Orange County,,36071,H1
NY,12780,Orange County,,36071,H1
NY,10912,Orange County,,36071,H1
NY,10969,Orange County,,36071,H1
NY,12566,Orange County,,36071,H1
NY,12586,Orange County,,36071,H1
NY,10949,Orange County,,36071,H1
NY,10919,Orange County,,36071,H1
NY,10922,Orange County,,36071,H1
NY,10953,Orange County,,36071,H1
NY,10915,Orange County,,36071,H1
NY,14477,Orleans County,,36073,H1
NY,14429,Orleans County,,36073,H1
NY,14103,Orleans County,,36073,H1
NY,14470,Orleans County,,36073,H1
NY,14416,Orleans County,,36073,H1
NY,14420,Orleans County,,36073,H1
NY,14479,Orleans County,,36073,H1
NY,14476,Orleans County,,36073,H1
NY,14422,Orleans County,,36073,H1
NY,14098,Orleans County,,36073,H1
NY,14452,Orleans County,,36073,H1
NY,14411,Orleans County,,36073,H1
NY,14125,Orleans County,,36073,H1
NY,14105,Orleans County,,36073,H1
NY,14571,Orleans County,,36073,H1
NY,14012,Orleans County,,36073,H1
NY,14464,Orleans County,,36073,H1
NY,14058,Orleans County,,36073,H1
NY,13131,Oswego County,,36075,H1
NY,13135,Oswego County,,36075,H1
NY,13111,Oswego County,,36075,H1
NY,13661,Oswego County,,36075,H1
NY,13103,Oswego County,,36075,H1
NY,13036,Oswego County,,36075,H1
NY,13114,Oswego County,,36075,H1
NY,13493,Oswego County,,36075,H1
NY,13483,Oswego County,,36075,H1
NY,13093,Oswego County,,36075,H1
NY,13083,Oswego County,,36075,H1
NY,13076,Oswego County,,36075,H1
NY,13132,Oswego County,,36075,H1
NY,13115,Oswego County,,36075,H1
NY,13121,Oswego County,,36075,H1
NY,13074,Oswego County,,36075,H1
NY,13142,Oswego County,,36075,H1
NY,13316,Oswego County,,36075,H1
NY,13069,Oswego County,,36075,H1
NY,13167,Oswego County,,36075,H1
NY,13437,Oswego County,,36075,H1
NY,13042,Oswego County,,36075,H1
NY,13126,Oswego County,,36075,H1
NY,13302,Oswego County,,36075,H1
NY,13044,Oswego County,,36075,H1
NY,13426,Oswego County,,36075,H1
NY,13156,Oswego County,,36075,H1
NY,13028,Oswego County,,36075,H1
NY,13145,Oswego County,,36075,H1
NY,13144,Oswego County,,36075,H1
NY,13439,Otsego County,,36077,H1
NY,13485,Otsego County,,36077,H1
NY,12043,Otsego County,,36077,H1
NY,13747,Otsego County,,36077,H1
NY,12197,Otsego County,,36077,H1
NY,13335,Otsego County,,36077,H1
NY,13337,Otsego County,,36077,H1
NY,13810,Otsego County,,36077,H1
NY,13776,Otsego County,,36077,H1
NY,13333,Otsego County,,36077,H1
NY,13838,Otsego County,,36077,H1
NY,13459,Otsego County,,36077,H1
NY,13315,Otsego County,,36077,H1
NY,13820,Otsego County,,36077,H1
NY,13861,Otsego County,,36077,H1
NY,13348,Otsego County,,36077,H1
NY,13320,Otsego County,,36077,H1
NY,13450,Otsego County,,36077,H1
NY,13317,Otsego County,,36077,H1
NY,13457,Otsego County,,36077,H1
NY,13411,Otsego County,,36077,H1
NY,13825,Otsego County,,36077,H1
NY,13849,Otsego County,,36077,H1
NY,13482,Otsego County,,36077,H1
NY,13750,Otsego County,,36077,H1
NY,12149,Otsego County,,36077,H1
NY,13326,Otsego County,,36077,H1
NY,13796,Otsego County,,36077,H1
NY,13843,Otsego County,,36077,H1
NY,13468,Otsego County,,36077,H1
NY,13415,Otsego County,,36077,H1
NY,13733,Otsego County,,36077,H1
NY,13859,Otsego County,,36077,H1
NY,12116,Otsego County,,36077,H1
NY,13807,Otsego County,,36077,H1
NY,13834,Otsego County,,36077,H1
NY,13809,Otsego County,,36077,H1
NY,12155,Otsego County,,36077,H1
NY,13491,Otsego County,,36077,H1
NY,13808,Otsego County,,36077,H1
NY,13342,Otsego County,,36077,H1
NY,12064,Otsego County,,36077,H1
NY,13361,Otsego County,,36077,H1
NY,12036,Otsego County,,36077,H1
NY,13488,Otsego County,,36077,H1
NY,10512,Putnam County,,36079,H1
NY,10541,Putnam County,,36079,H1
NY,12524,Putnam County,,36079,H1
NY,10579,Putnam County,,36079,H1
NY,12533,Putnam County,,36079,H1
NY,10567,Putnam County,,36079,H1
NY,10524,Putnam County,,36079,H1
NY,10537,Putnam County,,36079,H1
NY,12582,Putnam County,,36079,H1
NY,12564,Putnam County,,36079,H1
NY,10542,Putnam County,,36079,H1
NY,10509,Putnam County,,36079,H1
NY,12563,Putnam County,,36079,H1
NY,10588,Putnam County,,36079,H1
NY,10516,Putnam County,,36079,H1
NY,12531,Putnam County,,36079,H1
NY,11102,Queens County,,36081,H6
NY,11105,Queens County,,36081,H6
NY,11381,Queens County,,36081,H6
NY,11357,Queens County,,36081,H6
NY,11421,Queens County,,36081,H6
NY,11697,Queens County,,36081,H6
NY,11004,Queens County,,36081,H6
NY,11001,Queens County,,36081,H6
NY,11109,Queens County,,36081,H6
NY,11374,Queens County,,36081,H6
NY,11361,Queens County,,36081,H6
NY,11420,Queens County,,36081,H6
NY,11423,Queens County,,36081,H6
NY,11434,Queens County,,36081,H6
NY,11431,Queens County,,36081,H6
NY,11386,Queens County,,36081,H6
NY,11430,Queens County,,36081,H6
NY,11003,Queens County,,36081,H6
NY,11559,Queens County,,36081,H6
NY,11368,Queens County,,36081,H6
NY,11370,Queens County,,36081,H6
NY,11377,Queens County,,36081,H6
NY,11380,Queens County,,36081,H6
NY,11363,Queens County,,36081,H6
NY,11360,Queens County,,36081,H6
NY,11435,Queens County,,36081,H6
NY,11359,Queens County,,36081,H6
NY,11439,Queens County,,36081,H6
NY,11499,Queens County,,36081,H6
NY,11451,Queens County,,36081,H6
NY,11372,Queens County,,36081,H6
NY,11367,Queens County,,36081,H6
NY,11358,Queens County,,36081,H6
NY,11419,Queens County,,36081,H6
NY,11422,Queens County,,36081,H6
NY,11691,Queens County,,36081,H6
NY,11694,Queens County,,36081,H6
NY,11416,Queens County,,36081,H6
NY,11371,Queens County,,36081,H6
NY,11351,Queens County,,36081,H6
NY,11580,Queens County,,36081,H6
NY,11365,Queens County,,36081,H6
NY,11375,Queens County,,36081,H6
NY,11385,Queens County,,36081,H6
NY,11411,Queens County,,36081,H6
NY,11413,Queens County,,36081,H6
NY,11417,Queens County,,36081,H6
NY,11414,Queens County,,36081,H6
NY,11693,Queens County,,36081,H6
NY,11405,Queens County,,36081,H6
NY,11020,Queens County,,36081,H6
NY,11424,Queens County,,36081,H6
NY,11425,Queens County,,36081,H6
NY,11103,Queens County,,36081,H6
NY,11106,Queens County,,36081,H6
NY,11366,Queens County,,36081,H6
NY,11412,Queens County,,36081,H6
NY,11364,Queens County,,36081,H6
NY,11356,Queens County,,36081,H6
NY,11352,Queens County,,36081,H6
NY,11432,Queens County,,36081,H6
NY,11436,Queens County,,36081,H6
NY,11208,Queens County,,36081,H6
NY,11369,Queens County,,36081,H6
NY,11379,Queens County,,36081,H6
NY,11355,Queens County,,36081,H6
NY,11354,Queens County,,36081,H6
NY,11429,Queens County,,36081,H6
NY,11433,Queens County,,36081,H6
NY,11418,Queens County,,36081,H6
NY,11692,Queens County,,36081,H6
NY,11005,Queens County,,36081,H6
NY,11040,Queens County,,36081,H6
NY,11101,Queens County,,36081,H6
NY,11104,Queens County,,36081,H6
NY,11373,Queens County,,36081,H6
NY,11378,Queens County,,36081,H6
NY,11362,Queens County,,36081,H6
NY,11415,Queens County,,36081,H6
NY,11426,Queens County,,36081,H6
NY,11428,Queens County,,36081,H6
NY,11427,Queens County,,36081,H6
NY,12062,Rensselaer County,,36083,H1
NY,12180,Rensselaer County,,36083,H1
NY,12198,Rensselaer County,,36083,H1
NY,12138,Rensselaer County,,36083,H1
NY,12057,Rensselaer County,,36083,H1
NY,12082,Rensselaer County,,36083,H1
NY,12184,Rensselaer County,,36083,H1
NY,12040,Rensselaer County,,36083,H1
NY,12063,Rensselaer County,,36083,H1
NY,12169,Rensselaer County,,36083,H1
NY,12061,Rensselaer County,,36083,H1
NY,12185,Rensselaer County,,36083,H1
NY,12168,Rensselaer County,,36083,H1
NY,12028,Rensselaer County,,36083,H1
NY,12153,Rensselaer County,,36083,H1
NY,12140,Rensselaer County,,36083,H1
NY,12144,Rensselaer County,,36083,H1
NY,12052,Rensselaer County,,36083,H1
NY,12089,Rensselaer County,,36083,H1
NY,12018,Rensselaer County,,36083,H1
NY,12090,Rensselaer County,,36083,H1
NY,12121,Rensselaer County,,36083,H1
NY,12154,Rensselaer County,,36083,H1
NY,12033,Rensselaer County,,36083,H1
NY,12182,Rensselaer County,,36083,H1
NY,12181,Rensselaer County,,36083,H1
NY,12156,Rensselaer County,,36083,H1
NY,12133,Rensselaer County,,36083,H1
NY,12196,Rensselaer County,,36083,H1
NY,12094,Rensselaer County,,36083,H1
NY,12118,Rensselaer County,,36083,H1
NY,12022,Rensselaer County,,36083,H1
NY,12123,Rensselaer County,,36083,H1
NY,12024,Rensselaer County,,36083,H1
NY,10310,Richmond County,,36085,H6
NY,10302,Richmond County,,36085,H6
NY,10312,Richmond County,,36085,H6
NY,10308,Richmond County,,36085,H6
NY,10313,Richmond County,,36085,H6
NY,10304,Richmond County,,36085,H6
NY,10305,Richmond County,,36085,H6
NY,10309,Richmond County,,36085,H6
NY,10307,Richmond County,,36085,H6
NY,10311,Richmond County,,36085,H6
NY,10303,Richmond County,,36085,H6
NY,10301,Richmond County,,36085,H6
NY,10314,Richmond County,,36085,H6
NY,10306,Richmond County,,36085,H6
NY,10980,Rockland County,,36087,H1
NY,10993,Rockland County,,36087,H1
NY,10976,Rockland County,,36087,H1
NY,10952,Rockland County,,36087,H1
NY,10956,Rockland County,,36087,H1
NY,10920,Rockland County,,36087,H1
NY,10986,Rockland County,,36087,H1
NY,10954,Rockland County,,36087,H1
NY,10984,Rockland County,,36087,H1
NY,10982,Rockland County,,36087,H1
NY,10911,Rockland County,,36087,H1
NY,10983,Rockland County,,36087,H1
NY,10994,Rockland County,,36087,H1
NY,10923,Rockland County,,36087,H1
NY,10927,Rockland County,,36087,H1
NY,10968,Rockland County,,36087,H1
NY,10965,Rockland County,,36087,H1
NY,10974,Rockland County,,36087,H1
NY,10977,Rockland County,,36087,H1
NY,10970,Rockland County,,36087,H1
NY,10962,Rockland County,,36087,H1
NY,10960,Rockland County,,36087,H1
NY,10901,Rockland County,,36087,H1
NY,10913,Rockland County,,36087,H1
NY,10989,Rockland County,,36087,H1
NY,10964,Rockland County,,36087,H1
NY,10931,Rockland County,,36087,H1
NY,13642,St. Lawrence County,,36089,H1
NY,13664,St. Lawrence County,,36089,H1
NY,13658,St. Lawrence County,,36089,H1
NY,13617,St. Lawrence County,,36089,H1
NY,13613,St. Lawrence County,,36089,H1
NY,13646,St. Lawrence County,,36089,H1
NY,13667,St. Lawrence County,,36089,H1
NY,12965,St. Lawrence County,,36089,H1
NY,13687,St. Lawrence County,,36089,H1
NY,13670,St. Lawrence County,,36089,H1
NY,13672,St. Lawrence County,,36089,H1
NY,12914,St. Lawrence County,,36089,H1
NY,13696,St. Lawrence County,,36089,H1
NY,12967,St. Lawrence County,,36089,H1
NY,13668,St. Lawrence County,,36089,H1
NY,13652,St. Lawrence County,,36089,H1
NY,13648,St. Lawrence County,,36089,H1
NY,13694,St. Lawrence County,,36089,H1
NY,13679,St. Lawrence County,,36089,H1
NY,12980,St. Lawrence County,,36089,H1
NY,13639,St. Lawrence County,,36089,H1
NY,12922,St. Lawrence County,,36089,H1
NY,13625,St. Lawrence County,,36089,H1
NY,13660,St. Lawrence County,,36089,H1
NY,13680,St. Lawrence County,,36089,H1
NY,13666,St. Lawrence County,,36089,H1
NY,12949,St. Lawrence County,,36089,H1
NY,12930,St. Lawrence County,,36089,H1
NY,13678,St. Lawrence County,,36089,H1
NY,13647,St. Lawrence County,,36089,H1
NY,13623,St. Lawrence County,,36089,H1
NY,13690,St. Lawrence County,,36089,H1
NY,13614,St. Lawrence County,,36089,H1
NY,13645,St. Lawrence County,,36089,H1
NY,13677,St. Lawrence County,,36089,H1
NY,13654,St. Lawrence County,,36089,H1
NY,13676,St. Lawrence County,,36089,H1
NY,13699,St. Lawrence County,,36089,H1
NY,12986,St. Lawrence County,,36089,H1
NY,13684,St. Lawrence County,,36089,H1
NY,13695,St. Lawrence County,,36089,H1
NY,13633,St. Lawrence County,,36089,H1
NY,13662,St. Lawrence County,,36089,H1
NY,13681,St. Lawrence County,,36089,H1
NY,13697,St. Lawrence County,,36089,H1
NY,13608,St. Lawrence County,,36089,H1
NY,13669,St. Lawrence County,,36089,H1
NY,13630,St. Lawrence County,,36089,H1
NY,13621,St. Lawrence County,,36089,H1
NY,13635,St. Lawrence County,,36089,H1
NY,13649,St. Lawrence County,,36089,H1
NY,12927,St. Lawrence County,,36089,H1
NY,12973,St. Lawrence County,,36089,H1
NY,12884,Saratoga County,,36091,H1
NY,12188,Saratoga County,,36091,H1
NY,12118,Saratoga County,,36091,H1
NY,12148,Saratoga County,,36091,H1
NY,12086,Saratoga County,,36091,H1
NY,12302,Saratoga County,,36091,H1
NY,12020,Saratoga County,,36091,H1
NY,12019,Saratoga County,,36091,H1
NY,12027,Saratoga County,,36091,H1
NY,12866,Saratoga County,,36091,H1
NY,12850,Saratoga County,,36091,H1
NY,12828,Saratoga County,,36091,H1
NY,12835,Saratoga County,,36091,H1
NY,12170,Saratoga County,,36091,H1
NY,12025,Saratoga County,,36091,H1
NY,12134,Saratoga County,,36091,H1
NY,12871,Saratoga County,,36091,H1
NY,12010,Saratoga County,,36091,H1
NY,12803,Saratoga County,,36091,H1
NY,12859,Saratoga County,,36091,H1
NY,12831,Saratoga County,,36091,H1
NY,12074,Saratoga County,,36091,H1
NY,12863,Saratoga County,,36091,H1
NY,12151,Saratoga County,,36091,H1
NY,12065,Saratoga County,,36091,H1
NY,12822,Saratoga County,,36091,H1
NY,12833,Saratoga County,,36091,H1
NY,12009,Schenectady County,,36093,H1
NY,12304,Schenectady County,,36093,H1
NY,12303,Schenectady County,,36093,H1
NY,12056,Schenectady County,,36093,H1
NY,12150,Schenectady County,,36093,H1
NY,12306,Schenectady County,,36093,H1
NY,12137,Schenectady County,,36093,H1
NY,12345,Schenectady County,,36093,H1
NY,12305,Schenectady County,,36093,H1
NY,12008,Schenectady County,,36093,H1
NY,12157,Schenectady County,,36093,H1
NY,12053,Schenectady County,,36093,H1
NY,12066,Schenectady County,,36093,H1
NY,12309,Schenectady County,,36093,H1
NY,12301,Schenectady County,,36093,H1
NY,12019,Schenectady County,,36093,H1
NY,12302,Schenectady County,,36093,H1
NY,12308,Schenectady County,,36093,H1
NY,12307,Schenectady County,,36093,H1
NY,12010,Schenectady County,,36093,H1
NY,12027,Schenectady County,,36093,H1
NY,12141,Schenectady County,,36093,H1
NY,12035,Schoharie County,,36095,H1
NY,12036,Schoharie County,,36095,H1
NY,12043,Schoharie County,,36095,H1
NY,12175,Schoharie County,,36095,H1
NY,12092,Schoharie County,,36095,H1
NY,12160,Schoharie County,,36095,H1
NY,12071,Schoharie County,,36095,H1
NY,12131,Schoharie County,,36095,H1
NY,12167,Schoharie County,,36095,H1
NY,12023,Schoharie County,,36095,H1
